date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-05-30,AL,,state,9223,424,False,3351543,27,275.18668,0.046
2020-05-30,AM,,state,40560,2047,False,4207714,13,963.94384,0.0505
2020-05-30,AP,,state,9313,215,False,861773,16,1080.67902,0.0231
2020-05-30,BA,,state,17626,638,False,14930634,29,118.05259,0.0362
2020-05-30,CE,,state,47822,2956,False,9187103,23,520.53406,0.0618
2020-05-30,DF,,state,9474,162,False,3055149,53,310.09944,0.0171
2020-05-30,ES,,state,13437,583,False,4064052,32,330.63061,0.0434
2020-05-30,GO,,state,3609,124,False,7113540,52,50.73423,0.0344
2020-05-30,MA,,state,34639,955,False,7114598,21,486.8722,0.0276
2020-05-30,MG,,state,9630,263,False,21292666,31,45.22684,0.0273
2020-05-30,MS,,state,1489,20,False,2809394,50,53.00075,0.0134
2020-05-30,MT,,state,2413,58,False,3526220,51,68.43022,0.024
2020-05-30,PA,,state,37859,2920,False,8690745,15,435.62433,0.0771
2020-05-30,PB,,state,12862,346,False,4039277,25,318.42332,0.0269
2020-05-30,PE,,state,33427,2740,False,9616621,26,347.5961,0.082
2020-05-30,PI,,state,4931,161,False,3281480,22,150.26756,0.0327
2020-05-30,PR,,state,4538,186,False,11516840,41,39.40317,0.041
2020-05-30,RJ,,state,52420,5277,False,17366189,33,301.85091,0.1007
2020-05-30,RO,,state,4743,151,False,1796460,11,264.01924,0.0318
2020-05-30,RR,,state,3474,116,False,631181,14,550.3968,0.0334
2020-05-30,RS,,state,9242,218,False,11422973,43,80.90713,0.0236
2020-05-30,SC,,state,8780,136,False,7252502,42,121.06167,0.0155
2020-05-30,SE,,state,6805,149,False,2318822,28,293.46798,0.0219
2020-05-30,SP,,state,107142,7532,False,46289333,35,231.46153,0.0703
2020-05-30,TO,,state,3981,71,False,1590248,17,250.33831,0.0178
2020-05-29,AC,,state,5841,135,False,894470,12,653.0124,0.0231
2020-05-29,AL,,state,8619,406,False,3351543,27,257.16513,0.0471
2020-05-29,AM,,state,38909,2011,False,4207714,13,924.70638,0.0517
2020-05-29,AP,,state,8469,207,False,861773,16,982.74139,0.0244
2020-05-29,BA,,state,16917,609,False,14930634,29,113.30396,0.036
2020-05-29,CE,,state,38395,2859,False,9187103,23,417.92282,0.0745
2020-05-29,DF,,state,8722,154,False,3055149,53,285.48526,0.0177
2020-05-29,ES,,state,12903,560,False,4064052,32,317.49102,0.0434
2020-05-29,GO,,state,3521,119,False,7113540,52,49.49716,0.0338
2020-05-29,MA,,state,32620,932,False,7114598,21,458.49393,0.0286
2020-05-29,MG,,state,9232,257,False,21292666,31,43.35765,0.0278
2020-05-29,MS,,state,1418,19,False,2809394,50,50.47352,0.0134
2020-05-29,MT,,state,2262,57,False,3526220,51,64.14801,0.0252
2020-05-29,PA,,state,37296,2900,False,8690745,15,429.14618,0.0778
2020-05-29,PB,,state,12011,327,False,4039277,25,297.3552,0.0272
2020-05-29,PE,,state,32255,2669,False,9616621,26,335.40887,0.0827
2020-05-29,PI,,state,4745,157,False,3281480,22,144.59939,0.0331
2020-05-29,PR,,state,4300,178,False,11516840,41,37.33663,0.0414
2020-05-29,RJ,,state,47953,5079,False,17366189,33,276.12852,0.1059
2020-05-29,RN,,state,7402,305,False,3534165,24,209.44127,0.0412
2020-05-29,RO,,state,4502,145,False,1796460,11,250.60397,0.0322
2020-05-29,RR,,state,3299,110,False,631181,14,522.67099,0.0333
2020-05-29,RS,,state,8843,216,False,11422973,43,77.41417,0.0244
2020-05-29,SC,,state,8530,134,False,7252502,42,117.61458,0.0157
2020-05-29,SE,,state,6462,142,False,2318822,28,278.67598,0.022
2020-05-29,SP,,state,101556,7275,False,46289333,35,219.39396,0.0716
2020-05-29,TO,,state,3611,70,False,1590248,17,227.0715,0.0194
2020-05-28,AC,,state,5600,122,False,894470,12,626.06907,0.0218
2020-05-28,AL,,state,8056,385,False,3351543,27,240.3669,0.0478
2020-05-28,AM,,state,36146,1964,False,4207714,13,859.04128,0.0543
2020-05-28,AP,,state,8152,198,False,861773,16,945.95677,0.0243
2020-05-28,BA,,state,15963,570,False,14930634,29,106.91442,0.0357
2020-05-28,CE,,state,37821,2733,False,9187103,23,411.67493,0.0723
2020-05-28,DF,,state,8300,142,False,3055149,53,271.67251,0.0171
2020-05-28,ES,,state,12203,538,False,4064052,32,300.26683,0.0441
2020-05-28,GO,,state,3101,115,False,7113540,52,43.59292,0.0371
2020-05-28,MA,,state,30482,911,False,7114598,21,428.44304,0.0299
2020-05-28,MG,,state,8686,255,False,21292666,31,40.79339,0.0294
2020-05-28,MS,,state,1356,18,False,2809394,50,48.26664,0.0133
2020-05-28,MT,,state,2085,54,False,3526220,51,59.12847,0.0259
2020-05-28,PA,,state,35132,2785,False,8690745,15,404.24613,0.0793
2020-05-28,PB,,state,11132,318,False,4039277,25,275.59387,0.0286
2020-05-28,PE,,state,30713,2566,False,9616621,26,319.37413,0.0835
2020-05-28,PI,,state,4503,146,False,3281480,22,137.22467,0.0324
2020-05-28,PR,,state,4041,174,False,11516840,41,35.08775,0.0431
2020-05-28,RJ,,state,44886,4856,False,17366189,33,258.46776,0.1082
2020-05-28,RN,,state,6463,268,False,3534165,24,182.87205,0.0415
2020-05-28,RO,,state,4252,142,False,1796460,11,236.68771,0.0334
2020-05-28,RR,,state,3098,108,False,631181,14,490.82593,0.0349
2020-05-28,RS,,state,8234,213,False,11422973,43,72.08281,0.0259
2020-05-28,SC,,state,8000,131,False,7252502,42,110.30676,0.0164
2020-05-28,SE,,state,6156,135,False,2318822,28,265.47963,0.0219
2020-05-28,SP,,state,95865,6980,False,46289333,35,207.09955,0.0728
2020-05-28,TO,,state,3277,68,False,1590248,17,206.06849,0.0208
2020-05-27,AC,,state,5251,113,False,894470,12,587.05155,0.0215
2020-05-27,AL,,state,7580,368,False,3351543,27,226.16449,0.0485
2020-05-27,AM,,state,33508,1891,False,4207714,13,796.3469,0.0564
2020-05-27,AP,,state,7619,183,False,861773,16,884.10753,0.024
2020-05-27,BA,,state,15070,531,False,14930634,29,100.93342,0.0352
2020-05-27,CE,,state,37275,2671,False,9187103,23,405.73182,0.0717
2020-05-27,DF,,state,7761,133,False,3055149,53,254.03016,0.0171
2020-05-27,ES,,state,11484,511,False,4064052,32,282.57512,0.0445
2020-05-27,GO,,state,2906,108,False,7113540,52,40.85167,0.0372
2020-05-27,MA,,state,27979,887,False,7114598,21,393.26185,0.0317
2020-05-27,MG,,state,8011,240,False,21292666,31,37.62328,0.03
2020-05-27,MS,,state,1262,18,False,2809394,50,44.92072,0.0143
2020-05-27,MT,,state,1909,47,False,3526220,51,54.13729,0.0246
2020-05-27,PA,,state,31671,2605,False,8690745,15,364.42215,0.0823
2020-05-27,PB,,state,10209,298,False,4039277,25,252.74325,0.0292
2020-05-27,PE,,state,29919,2468,False,9616621,26,311.1176,0.0825
2020-05-27,PI,,state,4243,138,False,3281480,22,129.30141,0.0325
2020-05-27,PR,,state,3768,167,False,11516840,41,32.71731,0.0443
2020-05-27,RJ,,state,42398,4605,False,17366189,33,244.14107,0.1086
2020-05-27,RO,,state,3862,137,False,1796460,11,214.97835,0.0355
2020-05-27,RR,,state,2959,102,False,631181,14,468.80372,0.0345
2020-05-27,RS,,state,7048,209,False,11422973,43,61.70022,0.0297
2020-05-27,SC,,state,7372,126,False,7252502,42,101.64768,0.0171
2020-05-27,SE,,state,5912,127,False,2318822,28,254.95704,0.0215
2020-05-27,SP,,state,89483,6712,False,46289333,35,193.31236,0.075
2020-05-27,TO,,state,3277,68,False,1590248,17,206.06849,0.0208
2020-05-26,AC,,state,4781,105,False,894470,12,534.50647,0.022
2020-05-26,AL,,state,7058,352,False,3351543,27,210.58957,0.0499
2020-05-26,AM,,state,31949,1852,False,4207714,13,759.2959,0.058
2020-05-26,AP,,state,6967,173,False,861773,16,808.44956,0.0248
2020-05-26,BA,,state,14566,495,False,14930634,29,97.55781,0.034
2020-05-26,CE,,state,37021,2603,False,9187103,23,402.96707,0.0703
2020-05-26,DF,,state,7210,124,False,3055149,53,235.99504,0.0172
2020-05-26,ES,,state,10889,487,False,4064052,32,267.93456,0.0447
2020-05-26,GO,,state,2706,104,False,7113540,52,38.04013,0.0384
2020-05-26,MA,,state,26145,853,False,7114598,21,367.48387,0.0326
2020-05-26,MG,,state,7516,234,False,21292666,31,35.29854,0.0311
2020-05-26,MS,,state,1186,18,False,2809394,50,42.21551,0.0152
2020-05-26,MT,,state,1744,43,False,3526220,51,49.45806,0.0247
2020-05-26,PA,,state,29882,2522,False,8690745,15,343.83704,0.0844
2020-05-26,PB,,state,8919,286,False,4039277,25,220.80684,0.0321
2020-05-26,PE,,state,28854,2328,False,9616621,26,300.04302,0.0807
2020-05-26,PI,,state,3966,134,False,3281480,22,120.8601,0.0338
2020-05-26,PR,,state,3567,164,False,11516840,41,30.97204,0.046
2020-05-26,RJ,,state,40024,4361,False,17366189,33,230.47083,0.109
2020-05-26,RN,,state,5630,242,False,3534165,24,159.30213,0.043
2020-05-26,RO,,state,3493,133,False,1796460,11,194.43795,0.0381
2020-05-26,RR,,state,2682,102,False,631181,14,424.91773,0.038
2020-05-26,RS,,state,6785,203,False,11422973,43,59.39785,0.0299
2020-05-26,SC,,state,7016,121,False,7252502,42,96.73903,0.0172
2020-05-26,SE,,state,5735,116,False,2318822,28,247.32386,0.0202
2020-05-26,SP,,state,86017,6423,False,46289333,35,185.82467,0.0747
2020-05-26,TO,,state,2858,64,False,1590248,17,179.7204,0.0224
2020-05-25,AC,,state,4501,97,False,894470,12,503.20301,0.0216
2020-05-25,AL,,state,6682,337,False,3351543,27,199.37086,0.0504
2020-05-25,AM,,state,30282,1781,False,4207714,13,719.67819,0.0588
2020-05-25,AP,,state,6584,168,False,861773,16,764.0063,0.0255
2020-05-25,BA,,state,14204,477,False,14930634,29,95.13327,0.0336
2020-05-25,CE,,state,36185,2493,False,9187103,23,393.86736,0.0689
2020-05-25,DF,,state,6930,114,False,3055149,53,226.83018,0.0165
2020-05-25,ES,,state,10365,465,False,4064052,32,255.04103,0.0449
2020-05-25,GO,,state,2515,96,False,7113540,52,35.35511,0.0382
2020-05-25,MA,,state,24278,817,False,7114598,21,341.24205,0.0337
2020-05-25,MG,,state,6962,230,False,21292666,31,32.6967,0.033
2020-05-25,MS,,state,1100,17,False,2809394,50,39.15435,0.0155
2020-05-25,MT,,state,1594,42,False,3526220,51,45.20421,0.0263
2020-05-25,PA,,state,27366,2431,False,8690745,15,314.8867,0.0888
2020-05-25,PB,,state,8016,279,False,4039277,25,198.45136,0.0348
2020-05-25,PE,,state,28366,2248,False,9616621,26,294.96847,0.0792
2020-05-25,PI,,state,3720,119,False,3281480,22,113.36348,0.032
2020-05-25,PR,,state,3384,160,False,11516840,41,29.38306,0.0473
2020-05-25,RJ,,state,39298,4105,False,17366189,33,226.29029,0.1045
2020-05-25,RN,,state,5472,220,False,3534165,24,154.83148,0.0402
2020-05-25,RO,,state,3268,121,False,1796460,11,181.91332,0.037
2020-05-25,RR,,state,2564,86,False,631181,14,406.22262,0.0335
2020-05-25,RS,,state,6559,197,False,11422973,43,57.41938,0.03
2020-05-25,SC,,state,6875,109,False,7252502,42,94.79487,0.0159
2020-05-25,SE,,state,5448,103,False,2318822,28,234.94688,0.0189
2020-05-25,SP,,state,83625,6220,False,46289333,35,180.65717,0.0744
2020-05-25,TO,,state,2696,58,False,1590248,17,169.53331,0.0215
2020-05-24,AC,,state,4160,92,False,894470,12,465.07988,0.0221
2020-05-24,AL,,state,6214,316,False,3351543,27,185.40714,0.0509
2020-05-24,AM,,state,29867,1758,False,4207714,13,709.81535,0.0589
2020-05-24,AP,,state,6353,163,False,861773,16,737.2011,0.0257
2020-05-24,BA,,state,13899,460,False,14930634,29,93.09049,0.0331
2020-05-24,CE,,state,35595,2324,False,9187103,23,387.44531,0.0653
2020-05-24,DF,,state,6638,104,False,3055149,53,217.27255,0.0157
2020-05-24,ES,,state,10007,447,False,4064052,32,246.23209,0.0447
2020-05-24,GO,,state,2488,95,False,7113540,52,34.97555,0.0382
2020-05-24,MA,,state,22786,784,False,7114598,21,320.27108,0.0344
2020-05-24,MG,,state,6668,226,False,21292666,31,31.31595,0.0339
2020-05-24,MS,,state,1023,17,False,2809394,50,36.41355,0.0166
2020-05-24,MT,,state,1464,40,False,3526220,51,41.51755,0.0273
2020-05-24,PA,,state,24815,2290,False,8690745,15,285.53363,0.0923
2020-05-24,PB,,state,7823,272,False,4039277,25,193.67327,0.0348
2020-05-24,PE,,state,27759,2200,False,9616621,26,288.65648,0.0793
2020-05-24,PI,,state,3550,110,False,3281480,22,108.18289,0.031
2020-05-24,PR,,state,3260,156,False,11516840,41,28.30638,0.0479
2020-05-24,RJ,,state,37912,3993,False,17366189,33,218.30927,0.1053
2020-05-24,RN,,state,4774,212,False,3534165,24,135.08141,0.0444
2020-05-24,RO,,state,3201,121,False,1796460,11,178.18376,0.0378
2020-05-24,RR,,state,2439,84,False,631181,14,386.41848,0.0344
2020-05-24,RS,,state,6470,180,False,11422973,43,56.64025,0.0278
2020-05-24,SC,,state,6696,105,False,7252502,42,92.32676,0.0157
2020-05-24,SE,,state,5314,93,False,2318822,28,229.16809,0.0175
2020-05-24,SP,,state,82161,6163,False,46289333,35,177.49446,0.075
2020-05-24,TO,,state,2696,58,False,1590248,17,169.53331,0.0215
2020-05-23,AC,,state,3867,87,False,894470,12,432.32305,0.0225
2020-05-23,AL,,state,5630,301,False,3351543,27,167.98233,0.0535
2020-05-23,AM,,state,28802,1744,False,4207714,13,684.5047,0.0606
2020-05-23,AP,,state,6091,162,False,861773,16,706.79866,0.0266
2020-05-23,BA,,state,13000,413,False,14930634,29,87.06931,0.0318
2020-05-23,CE,,state,35122,2308,False,9187103,23,382.29679,0.0657
2020-05-23,DF,,state,6248,95,False,3055149,53,204.50721,0.0152
2020-05-23,ES,,state,9918,417,False,4064052,32,244.04215,0.042
2020-05-23,GO,,state,2435,95,False,7113540,52,34.2305,0.039
2020-05-23,MA,,state,21191,754,False,7114598,21,297.85239,0.0356
2020-05-23,MG,,state,6338,217,False,21292666,31,29.76612,0.0342
2020-05-23,MS,,state,858,17,False,2809394,50,30.54039,0.0198
2020-05-23,MT,,state,1363,37,False,3526220,51,38.65329,0.0271
2020-05-23,PA,,state,24125,2150,False,8690745,15,277.59415,0.0891
2020-05-23,PB,,state,7508,258,False,4039277,25,185.87485,0.0344
2020-05-23,PE,,state,26786,2144,False,9616621,26,278.53858,0.08
2020-05-23,PI,,state,3390,107,False,3281480,22,103.30704,0.0316
2020-05-23,PR,,state,3147,153,False,11516840,41,27.3252,0.0486
2020-05-23,RJ,,state,34533,3905,False,17366189,33,198.85192,0.1131
2020-05-23,RO,,state,3109,115,False,1796460,11,173.06258,0.037
2020-05-23,RR,,state,2439,72,False,631181,14,386.41848,0.0295
2020-05-23,RS,,state,6336,176,False,11422973,43,55.46717,0.0278
2020-05-23,SC,,state,6607,103,False,7252502,42,91.0996,0.0156
2020-05-23,SE,,state,5131,86,False,2318822,28,221.27615,0.0168
2020-05-23,SP,,state,80558,6045,False,46289333,35,174.03146,0.075
2020-05-23,TO,,state,2430,51,False,1590248,17,152.80635,0.021
2020-05-22,AC,,state,3343,80,False,894470,12,373.74087,0.0239
2020-05-22,AL,,state,5302,280,False,3351543,27,158.19579,0.0528
2020-05-22,AM,,state,27038,1669,False,4207714,13,642.5817,0.0617
2020-05-22,AP,,state,5655,157,False,861773,16,656.20529,0.0278
2020-05-22,BA,,state,12557,399,False,14930634,29,84.10226,0.0318
2020-05-22,CE,,state,34573,2251,False,9187103,23,376.32102,0.0651
2020-05-22,DF,,state,5948,90,False,3055149,53,194.68772,0.0151
2020-05-22,ES,,state,9520,397,False,4064052,32,234.24897,0.0417
2020-05-22,GO,,state,2344,95,False,7113540,52,32.95125,0.0405
2020-05-22,MA,,state,18767,722,False,7114598,21,263.78159,0.0385
2020-05-22,MG,,state,5995,201,False,21292666,31,28.15523,0.0335
2020-05-22,MS,,state,805,17,False,2809394,50,28.65387,0.0211
2020-05-22,MT,,state,1271,37,False,3526220,51,36.04426,0.0291
2020-05-22,PA,,state,22697,2003,False,8690745,15,261.16288,0.0882
2020-05-22,PB,,state,6882,248,False,4039277,25,170.37703,0.036
2020-05-22,PE,,state,25760,2057,False,9616621,26,267.86956,0.0799
2020-05-22,PI,,state,3258,99,False,3281480,22,99.28447,0.0304
2020-05-22,PR,,state,2985,149,False,11516840,41,25.91857,0.0499
2020-05-22,RJ,,state,33589,3657,False,17366189,33,193.41607,0.1089
2020-05-22,RN,,state,4599,184,False,3534165,24,130.12975,0.04
2020-05-22,RO,,state,2774,106,False,1796460,11,154.41479,0.0382
2020-05-22,RR,,state,2296,72,False,631181,14,363.76253,0.0314
2020-05-22,RS,,state,5918,172,False,11422973,43,51.80788,0.0291
2020-05-22,SC,,state,6458,100,False,7252502,42,89.04513,0.0155
2020-05-22,SE,,state,4922,82,False,2318822,28,212.26295,0.0167
2020-05-22,SP,,state,76871,5773,False,46289333,35,166.06634,0.0751
2020-05-22,TO,,state,2430,51,False,1590248,17,152.80635,0.021
2020-05-21,AC,,state,3103,78,False,894470,12,346.90934,0.0251
2020-05-21,AL,,state,4916,262,False,3351543,27,146.67871,0.0533
2020-05-21,AM,,state,25367,1620,False,4207714,13,602.86892,0.0639
2020-05-21,AP,,state,5188,151,False,861773,16,602.01468,0.0291
2020-05-21,BA,,state,11941,376,False,14930634,29,79.97651,0.0315
2020-05-21,CE,,state,31413,2161,False,9187103,23,341.92498,0.0688
2020-05-21,DF,,state,5542,84,False,3055149,53,181.39868,0.0152
2020-05-21,ES,,state,8878,363,False,4064052,32,218.45193,0.0409
2020-05-21,GO,,state,2155,85,False,7113540,52,30.29434,0.0394
2020-05-21,MA,,state,17212,693,False,7114598,21,241.92512,0.0403
2020-05-21,MG,,state,5596,191,False,21292666,31,26.28135,0.0341
2020-05-21,MS,,state,746,17,False,2809394,50,26.55377,0.0228
2020-05-21,MT,,state,1187,34,False,3526220,51,33.66211,0.0286
2020-05-21,PA,,state,20532,1893,False,8690745,15,236.25132,0.0922
2020-05-21,PB,,state,6238,245,False,4039277,25,154.43358,0.0393
2020-05-21,PE,,state,23911,1925,False,9616621,26,248.64243,0.0805
2020-05-21,PI,,state,3074,93,False,3281480,22,93.67724,0.0303
2020-05-21,PR,,state,2855,144,False,11516840,41,24.78979,0.0504
2020-05-21,RJ,,state,32089,3412,False,17366189,33,184.77859,0.1063
2020-05-21,RN,,state,4251,181,False,3534165,24,120.28301,0.0426
2020-05-21,RR,,state,1988,64,False,631181,14,314.96512,0.0322
2020-05-21,RS,,state,5473,166,False,11422973,43,47.91222,0.0303
2020-05-21,SC,,state,5610,98,False,7252502,42,77.35262,0.0175
2020-05-21,SE,,state,4734,76,False,2318822,28,204.15539,0.0161
2020-05-21,SP,,state,73739,5558,False,46289333,35,159.3002,0.0754
2020-05-21,TO,,state,2205,49,False,1590248,17,138.65762,0.0222
2020-05-20,AC,,state,2817,75,False,894470,12,314.9351,0.0266
2020-05-20,AL,,state,4437,251,False,3351543,27,132.38678,0.0566
2020-05-20,AM,,state,23704,1561,False,4207714,13,563.34627,0.0659
2020-05-20,AP,,state,4549,142,False,861773,16,527.86523,0.0312
2020-05-20,BA,,state,11197,362,False,14930634,29,74.99347,0.0323
2020-05-20,CE,,state,30560,1900,False,9187103,23,332.64022,0.0622
2020-05-20,DF,,state,5271,78,False,3055149,53,172.52841,0.0148
2020-05-20,ES,,state,8495,346,False,4064052,32,209.02784,0.0407
2020-05-20,GO,,state,2049,78,False,7113540,52,28.80422,0.0381
2020-05-20,MA,,state,16058,663,False,7114598,21,225.70495,0.0413
2020-05-20,MG,,state,5286,177,False,21292666,31,24.82545,0.0335
2020-05-20,MS,,state,693,17,False,2809394,50,24.66724,0.0245
2020-05-20,MT,,state,1090,32,False,3526220,51,30.91129,0.0294
2020-05-20,PA,,state,18929,1778,False,8690745,15,217.80641,0.0939
2020-05-20,PB,,state,5838,230,False,4039277,25,144.53082,0.0394
2020-05-20,PE,,state,22560,1834,False,9616621,26,234.59383,0.0813
2020-05-20,PI,,state,2852,91,False,3281480,22,86.912,0.0319
2020-05-20,PR,,state,2656,140,False,11516840,41,23.06188,0.0527
2020-05-20,RJ,,state,30372,3237,False,17366189,33,174.89157,0.1066
2020-05-20,RN,,state,4060,178,False,3534165,24,114.87862,0.0438
2020-05-20,RO,,state,2499,90,False,1796460,11,139.10691,0.036
2020-05-20,RR,,state,1988,64,False,631181,14,314.96512,0.0322
2020-05-20,RS,,state,4973,161,False,11422973,43,43.53508,0.0324
2020-05-20,SC,,state,5499,94,False,7252502,42,75.82211,0.0171
2020-05-20,SE,,state,4277,69,False,2318822,28,184.4471,0.0161
2020-05-20,SP,,state,69859,5363,False,46289333,35,150.91814,0.0768
2020-05-20,TO,,state,1976,47,False,1590248,17,124.25735,0.0238
2020-05-19,AC,,state,2482,73,False,894470,12,277.48276,0.0294
2020-05-19,AL,,state,4319,234,False,3351543,27,128.86602,0.0542
2020-05-19,AM,,state,22132,1491,False,4207714,13,525.98632,0.0674
2020-05-19,AP,,state,4310,136,False,861773,16,500.13171,0.0316
2020-05-19,BA,,state,11013,326,False,14930634,29,73.7611,0.0296
2020-05-19,CE,,state,28112,1856,False,9187103,23,305.99417,0.066
2020-05-19,DF,,state,4853,72,False,3055149,53,158.84659,0.0148
2020-05-19,ES,,state,7693,325,False,4064052,32,189.29384,0.0422
2020-05-19,GO,,state,1880,73,False,7113540,52,26.42847,0.0388
2020-05-19,MA,,state,15114,634,False,7114598,21,212.43646,0.0419
2020-05-19,MG,,state,4977,167,False,21292666,31,23.37425,0.0336
2020-05-19,MS,,state,642,16,False,2809394,50,22.8519,0.0249
2020-05-19,MT,,state,1005,32,False,3526220,51,28.50077,0.0318
2020-05-19,PA,,state,17177,1554,False,8690745,15,197.64704,0.0905
2020-05-19,PB,,state,5300,219,False,4039277,25,131.2116,0.0413
2020-05-19,PE,,state,21242,1741,False,9616621,26,220.8884,0.082
2020-05-19,PI,,state,2637,87,False,3281480,22,80.36008,0.033
2020-05-19,PR,,state,2519,133,False,11516840,41,21.87232,0.0528
2020-05-19,RJ,,state,27805,3079,False,17366189,33,160.10997,0.1107
2020-05-19,RN,,state,3796,170,False,3534165,24,107.40868,0.0448
2020-05-19,RO,,state,2413,88,False,1796460,11,134.31972,0.0365
2020-05-19,RR,,state,1988,64,False,631181,14,314.96512,0.0322
2020-05-19,RS,,state,3798,160,False,11422973,43,33.24879,0.0421
2020-05-19,SC,,state,5413,91,False,7252502,42,74.63631,0.0168
2020-05-19,SE,,state,3967,63,False,2318822,28,171.07825,0.0159
2020-05-19,SP,,state,65995,5147,False,46289333,35,142.57064,0.078
2020-05-19,TO,,state,1809,42,False,1590248,17,113.75584,0.0232
2020-05-18,AC,,state,2234,67,False,894470,12,249.75684,0.03
2020-05-18,AL,,state,4031,221,False,3351543,27,120.27296,0.0548
2020-05-18,AM,,state,20913,1433,False,4207714,13,497.01572,0.0685
2020-05-18,AP,,state,4023,127,False,861773,16,466.82827,0.0316
2020-05-18,BA,,state,8881,312,False,14930634,29,59.48173,0.0351
2020-05-18,CE,,state,26363,1748,False,9187103,23,286.95662,0.0663
2020-05-18,DF,,state,4618,66,False,3055149,53,151.15466,0.0143
2020-05-18,ES,,state,7157,302,False,4064052,32,176.10503,0.0422
2020-05-18,GO,,state,1781,73,False,7113540,52,25.03676,0.041
2020-05-18,MA,,state,14198,604,False,7114598,21,199.56152,0.0425
2020-05-18,MG,,state,4695,161,False,21292666,31,22.04985,0.0343
2020-05-18,MS,,state,613,16,False,2809394,50,21.81965,0.0261
2020-05-18,MT,,state,941,30,False,3526220,51,26.6858,0.0319
2020-05-18,PA,,state,15467,1392,False,8690745,15,177.97093,0.09
2020-05-18,PB,,state,4786,207,False,4039277,25,118.48655,0.0433
2020-05-18,PE,,state,20094,1640,False,9616621,26,208.95073,0.0816
2020-05-18,PI,,state,2440,85,False,3281480,22,74.35669,0.0348
2020-05-18,PR,,state,2390,130,False,11516840,41,20.75222,0.0544
2020-05-18,RJ,,state,26665,2852,False,17366189,33,153.54549,0.107
2020-05-18,RN,,state,3483,160,False,3534165,24,98.55227,0.0459
2020-05-18,RO,,state,2043,83,False,1796460,11,113.72366,0.0406
2020-05-18,RR,,state,1882,60,False,631181,14,298.17121,0.0319
2020-05-18,RS,,state,3750,151,False,11422973,43,32.82858,0.0403
2020-05-18,SC,,state,5175,85,False,7252502,42,71.35469,0.0164
2020-05-18,SE,,state,3566,59,False,2318822,28,153.78498,0.0165
2020-05-18,SP,,state,63066,4823,False,46289333,35,136.24305,0.0765
2020-05-18,TO,,state,1646,38,False,1590248,17,103.50587,0.0231
2020-05-17,AC,,state,1996,62,False,894470,12,223.1489,0.0311
2020-05-17,AL,,state,3816,210,False,3351543,27,113.85801,0.055
2020-05-17,AM,,state,20328,1413,False,4207714,13,483.11268,0.0695
2020-05-17,AP,,state,3952,119,False,861773,16,458.58944,0.0301
2020-05-17,BA,,state,8443,295,False,14930634,29,56.54817,0.0349
2020-05-17,CE,,state,24255,1641,False,9187103,23,264.01141,0.0677
2020-05-17,DF,,state,4368,58,False,3055149,53,142.97175,0.0133
2020-05-17,ES,,state,6744,285,False,4064052,32,165.94276,0.0423
2020-05-17,GO,,state,1692,70,False,7113540,52,23.78563,0.0414
2020-05-17,MA,,state,13238,576,False,7114598,21,186.06814,0.0435
2020-05-17,MG,,state,4611,156,False,21292666,31,21.65534,0.0338
2020-05-17,MS,,state,570,15,False,2809394,50,20.28907,0.0263
2020-05-17,MT,,state,901,27,False,3526220,51,25.55144,0.03
2020-05-17,PA,,state,14201,1280,False,8690745,15,163.40371,0.0901
2020-05-17,PB,,state,4347,194,False,4039277,25,107.61827,0.0446
2020-05-17,PE,,state,19452,1516,False,9616621,26,202.27479,0.0779
2020-05-17,PI,,state,2287,80,False,3281480,22,69.69416,0.035
2020-05-17,PR,,state,2316,127,False,11516840,41,20.10968,0.0548
2020-05-17,RJ,,state,22238,2715,False,17366189,33,128.05343,0.1221
2020-05-17,RN,,state,3138,139,False,3534165,24,88.79042,0.0443
2020-05-17,RO,,state,1963,74,False,1796460,11,109.27045,0.0377
2020-05-17,RR,,state,1791,51,False,631181,14,283.75379,0.0285
2020-05-17,RS,,state,3735,144,False,11422973,43,32.69727,0.0386
2020-05-17,SC,,state,4776,83,False,7252502,42,65.85314,0.0174
2020-05-17,SE,,state,3343,57,False,2318822,28,144.16803,0.0171
2020-05-17,SP,,state,62345,4782,False,46289333,35,134.68546,0.0767
2020-05-17,TO,,state,1496,32,False,1590248,17,94.07338,0.0214
2020-05-16,AC,,state,1867,59,False,894470,12,208.72696,0.0316
2020-05-16,AL,,state,3593,199,False,3351543,27,107.20435,0.0554
2020-05-16,AM,,state,19677,1375,False,4207714,13,467.6411,0.0699
2020-05-16,AP,,state,3834,108,False,861773,16,444.89674,0.0282
2020-05-16,BA,,state,8314,286,False,14930634,29,55.68417,0.0344
2020-05-16,CE,,state,23795,1614,False,9187103,23,259.00439,0.0678
2020-05-16,DF,,state,4140,56,False,3055149,53,135.50894,0.0135
2020-05-16,ES,,state,6595,271,False,4064052,32,162.27647,0.0411
2020-05-16,GO,,state,1652,69,False,7113540,52,23.22332,0.0418
2020-05-16,MA,,state,12492,549,False,7114598,21,175.58265,0.0439
2020-05-16,MG,,state,4474,150,False,21292666,31,21.01193,0.0335
2020-05-16,MS,,state,508,15,False,2809394,50,18.08219,0.0295
2020-05-16,MT,,state,857,27,False,3526220,51,24.30365,0.0315
2020-05-16,PA,,state,13464,1223,False,8690745,15,154.92343,0.0908
